"Open P&L","Open P&L %","Net profit: All","Net profit %: All","Net profit: Long","Net profit %: Long","Net profit: Short","Net profit %: Short","Gross profit: All","Gross profit %: All","Gross profit: Long","Gross profit %: Long","Gross profit: Short","Gross profit %: Short","Gross loss: All","Gross loss %: All","Gross loss: Long","Gross loss %: Long","Gross loss: Short","Gross loss %: Short","Commission paid: All","Commission paid: Long","Commission paid: Short","Buy & hold return","Buy & hold return %","Max equity run-up","Max equity run-up %","Max equity drawdown","Max equity drawdown %","Max contracts held: All","Max contracts held: Long","Max contracts held: Short","Total trades: All","Total trades: Long","Total trades: Short","Total open trades: All","Total open trades: Long","Total open trades: Short","Winning trades: All","Winning trades: Long","Winning trades: Short","Losing trades: All","Losing trades: Long","Losing trades: Short","Percent profitable: All","Percent profitable: Long","Percent profitable: Short","Avg P&L: All","Avg P&L %: All","Avg P&L: Long","Avg P&L %: Long","Avg P&L: Short","Avg winning trade: All","Avg winning trade %: All","Avg winning trade: Long","Avg winning trade %: Long","Avg winning trade: Short","Avg losing trade: All","Avg losing trade %: All","Avg losing trade: Long","Avg losing trade %: Long","Avg losing trade: Short","Ratio avg win / avg loss: All","Ratio avg win / avg loss: Long","Ratio avg win / avg loss: Short","Largest winning trade: All","Largest winning trade: Long","Largest winning trade: Short","Largest winning trade percent: All","Largest winning trade percent: Long","Largest winning trade percent: Short","Largest losing trade: All","Largest losing trade: Long","Largest losing trade: Short","Largest losing trade percent: All","Largest losing trade percent: Long","Largest losing trade percent: Short","Avg # bars in trades: All","Avg # bars in trades: Long","Avg # bars in trades: Short","Avg # bars in winning trades: All","Avg # bars in winning trades: Long","Avg # bars in winning trades: Short","Avg # bars in losing trades: All","Avg # bars in losing trades: Long","Avg # bars in losing trades: Short","Sharpe ratio","Sortino ratio","Profit factor: All","Profit factor: Long","Profit factor: Short","Margin calls: All","Margin calls: Long","Margin calls: Short","__Equal High/Low scan window (bars)","__Show as line segments (default: dots)","__⚠ (Deprecated) Fixed Stop-Loss % (unused in HYBRID)","__ATR length (for SL / 1R)","__ATR × m for ATR-SL","__Structure margin: k × ATR beyond ref","__Breakeven offset % when 1R reached (fee buffer)","__Fixed EMA length","__Min bars to hold after 1R (avoid same-bar exit)","__Cooldown bars after exit (no re-entry during period)","__Enable RSI-adapted EMA (longs)","__Weak momentum → short EMA","__Mid momentum → mid EMA","__Strong momentum → long EMA","__RSI length","__RSI mid threshold (≥ is mid)","__RSI strong threshold (≥ is strong)","__Enable breakout long","__Breakout window (Donchian high)","__ATR length (breakout buffer)","__Breakout buffer ATR multiple","__Require close above default EMA","__Enable Breakout score filter (allow A/B only)","__Volume MA length","__Volume threshold: current > MA ×","__Body/ATR threshold (≥ scores +1)","__Close above threshold (in ATR)","__Upper wick/ATR penalty threshold (> scores −1)","__Min headroom to last swing high (ATR ×)","__Headroom penalty weight (if too close)","__EMA slope / ATR min (ε) for bonus","__Slope bonus weight (if slope ≥ ε)","__Pivot length for last swing high","__Grade A min (≥)","__Grade B min (≥)","__Hide signals while in position (plotshape)","__Suppress alerts while in position (alert)","__Label EMA used at TP bar","__Entry-bar label: grade + breakdown","__Show BE armed icon (diamond)","__Show BE price label","__Show BE horizontal line (extendable)","__BE line extend bars to right","__Trend: EMA length (trend/anti-trend + slope)","__Bonus after reclaim: break above last confirmed structure high (BOS)","__ATR length (normalize momentum/room)","__Reclaim bar body ≥ ATR × threshold → +1","__Location quality: reference EMA length","__Headroom: if distance to last swing high < ATR × threshold → −1","__Multi-sweep count lookback","__Multi-sweep bonus threshold","__Inputs in status line","_setTime_","_parseTime_","comment"
0,0,1315577.67,131557.77,1315577.67,131557.77,-1e-7,0,1970704.65,197070.47,1970704.65,197070.47,0,0,655126.98,65512.7,655126.98,65512.7,1e-7,0,26670.14,26670.14,1e-7,3401.53,340.15,2297017.59,99.96,427158.5,56.14,1133,1133,0,66,66,0,0,0,0,33,33,0,33,33,0,50,50,"∅",19933,5.27,19933,5.27,"∅",59718.32,16.48,59718.32,16.48,"∅",19852.33,5.95,19852.33,5.95,"∅",3.008,3.008,"∅",705174.21,705174.21,"∅",82.84,82.84,"∅",381276.11,381276.11,"∅",11.86,11.86,"∅",58,58,0,98,98,0,19,19,0,0.402,1.966,3.008,3.008,0,14,14,0,28,0,4,42,3.6,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,1.8,"Changed ""ATR × m for ATR-SL"": 1.8 => 3.6."
0,0,2559726.89,255972.69,2559726.89,255972.69,-5e-7,0,2808001.49,280800.15,2808001.49,280800.15,0,0,248274.6,24827.46,248274.6,24827.46,5e-7,0,34174.56,34174.56,5e-7,3401.78,340.18,3501235.14,99.97,151509.28,43.04,1456,1456,0,59,59,0,0,0,0,33,33,0,26,26,0,55.93,55.93,"∅",43385.2,6.54,43385.2,6.54,"∅",85090.95,14.75,85090.95,14.75,"∅",9549.02,3.88,9549.02,3.88,"∅",8.911,8.911,"∅",864365.67,864365.67,"∅",70.47,70.47,"∅",64404.62,64404.62,"∅",7.2,7.2,"∅",66,66,0,110,110,0,11,11,0,0.461,2.619,11.31,11.31,0,6,6,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,147,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,1.6,"Changed ""Mid momentum → mid EMA"": 81 => 147."
0,0,4043216.74,404321.67,4043216.74,404321.67,1e-7,0,4548969.55,454896.96,4548969.55,454896.96,0,0,505752.81,50575.28,505752.81,50575.28,-1e-7,0,76698.36,76698.36,-1e-7,3401.8,340.18,5341021.11,99.98,213714.23,52.93,2634,2634,0,62,62,0,0,0,0,36,36,0,26,26,0,58.06,58.06,"∅",65213.17,6.77,65213.17,6.77,"∅",126360.27,14.74,126360.27,14.74,"∅",19452.03,4.27,19452.03,4.27,"∅",6.496,6.496,"∅",1639263.4,1639263.4,"∅",82.84,82.84,"∅",84104.41,84104.41,"∅",7.2,7.2,"∅",55,55,0,84,84,0,16,16,0,0.444,2.748,8.994,8.994,0,6,6,0,28,0,4,22,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,1.7,"Changed ""ATR length (for SL / 1R)"": 42 => 22."
0,0,9605532.09,960553.21,9605532.09,960553.21,0,0,10292442.25,1029244.23,10292442.25,1029244.23,0,0,686910.16,68691.02,686910.16,68691.02,0,0,165865.63,165865.63,0,3401.84,340.18,12688302.35,99.99,507651.52,30.05,6257,6257,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",165612.62,8,165612.62,8,"∅",285901.17,15.05,285901.17,15.05,"∅",31223.19,3.53,31223.19,3.53,"∅",9.157,9.157,"∅",3893865.49,3893865.49,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",56,56,0,85,85,0,9,9,0,0.475,3.759,14.984,14.984,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,0,true,0.4,1.4,"Changed ""Multi-sweep bonus threshold"": 1 => 0."
0,0,9605532.09,960553.21,9605532.09,960553.21,0,0,10292442.25,1029244.23,10292442.25,1029244.23,0,0,686910.16,68691.02,686910.16,68691.02,0,0,165865.63,165865.63,0,3401.73,340.17,12688302.35,99.99,507651.52,30.05,6257,6257,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",165612.62,8,165612.62,8,"∅",285901.17,15.05,285901.17,15.05,"∅",31223.19,3.53,31223.19,3.53,"∅",9.157,9.157,"∅",3893865.49,3893865.49,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",56,56,0,85,85,0,9,9,0,0.475,3.759,14.984,14.984,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,76,true,6,1.6,190,1,20,1,true,0.4,1.6,"Changed ""Trend: EMA length (trend/anti-trend + slope)"": 80 => 76."
0,0,1655079.53,165507.95,1655079.53,165507.95,2e-8,0,1811398.4,181139.84,1811398.4,181139.84,0,0,156318.87,15631.89,156318.87,15631.89,-2e-8,0,50555.71,50555.71,-2e-8,2928.46,292.85,2106271.11,99.96,66940.35,41.71,1200,1200,0,76,76,0,0,0,0,44,44,0,32,32,0,57.89,57.89,"∅",21777.36,4.71,21777.36,4.71,"∅",41168.15,10.71,41168.15,10.71,"∅",4884.96,3.53,4884.96,3.53,"∅",8.428,8.428,"∅",738748.78,738748.78,"∅",56.34,56.34,"∅",25545.69,25545.69,"∅",8.45,8.45,"∅",43,43,0,68,68,0,9,9,0,0.397,2.859,11.588,11.588,0,5,5,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,0,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.7,2,"Changed ""Grade A min (≥)"": 1 => 0."
0,0,8049533.18,804953.32,8049533.18,804953.32,-4e-7,0,8616066.23,861606.62,8616066.23,861606.62,0,0,566533.04,56653.3,566533.04,56653.3,4e-7,0,137241.74,137241.74,4e-7,3402.87,340.29,10632978.12,99.99,425425.71,28.08,5243,5243,0,54,54,0,0,0,0,35,35,0,19,19,0,64.81,64.81,"∅",149065.43,8.4,149065.43,8.4,"∅",246173.32,14.92,246173.32,14.92,"∅",29817.53,3.59,29817.53,3.59,"∅",8.256,8.256,"∅",3263164.25,3263164.25,"∅",82.84,82.84,"∅",192455.71,192455.71,"∅",7.2,7.2,"∅",59,59,0,87,87,0,7,7,0,0.468,4.01,15.208,15.208,0,3,3,0,28,0,4,42,1.8,0.25,0.125,207,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.7,2,"Changed ""Fixed EMA length"": 134 => 207."
0,0,9605532.09,960553.21,9605532.09,960553.21,0,0,10292442.25,1029244.23,10292442.25,1029244.23,0,0,686910.16,68691.02,686910.16,68691.02,0,0,165865.63,165865.63,0,3403.44,340.34,12688302.35,99.99,507651.52,30.05,6257,6257,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",165612.62,8,165612.62,8,"∅",285901.17,15.05,285901.17,15.05,"∅",31223.19,3.53,31223.19,3.53,"∅",9.157,9.157,"∅",3893865.49,3893865.49,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",56,56,0,85,85,0,9,9,0,0.475,3.759,14.984,14.984,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,57,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,1.7,"Changed ""Weak momentum → short EMA"": 35 => 57."
0,0,9014866.55,901486.65,9014866.55,901486.65,2e-7,0,9692631.26,969263.13,9692631.26,969263.13,0,0,677764.71,67776.47,677764.71,67776.47,-2e-7,0,158118.66,158118.66,-2e-7,3403.04,340.3,11908090.25,99.99,476438.16,30.05,5872,5872,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",155428.73,7.96,155428.73,7.96,"∅",269239.76,14.99,269239.76,14.99,"∅",30807.49,3.53,30807.49,3.53,"∅",8.739,8.739,"∅",3654447.89,3654447.89,"∅",82.84,82.84,"∅",195811.44,195811.44,"∅",7.2,7.2,"∅",57,57,0,86,86,0,9,9,0,0.474,3.727,14.301,14.301,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,241,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,1.7,"Changed ""Strong momentum → long EMA"": 286 => 241."
0,0,9605532.09,960553.21,9605532.09,960553.21,0,0,10292442.25,1029244.23,10292442.25,1029244.23,0,0,686910.16,68691.02,686910.16,68691.02,0,0,165865.63,165865.63,0,3403.68,340.37,12688302.35,99.99,507651.52,30.05,6257,6257,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",165612.62,8,165612.62,8,"∅",285901.17,15.05,285901.17,15.05,"∅",31223.19,3.53,31223.19,3.53,"∅",9.157,9.157,"∅",3893865.49,3893865.49,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",56,56,0,85,85,0,9,9,0,0.475,3.759,14.984,14.984,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,1,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,2,"Changed ""Headroom penalty weight (if too close)"": 2 => 1."
0,0,9605532.09,960553.21,9605532.09,960553.21,0,0,10292442.25,1029244.23,10292442.25,1029244.23,0,0,686910.16,68691.02,686910.16,68691.02,0,0,165865.63,165865.63,0,3403.67,340.37,12688302.35,99.99,507651.52,30.05,6257,6257,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",165612.62,8,165612.62,8,"∅",285901.17,15.05,285901.17,15.05,"∅",31223.19,3.53,31223.19,3.53,"∅",9.157,9.157,"∅",3893865.49,3893865.49,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",56,56,0,85,85,0,9,9,0,0.475,3.759,14.984,14.984,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,327,1,20,1,true,0.6,2.3,"Changed ""Location quality: reference EMA length"": 190 => 327."
0,0,2559137.34,255913.73,2559137.34,255913.73,-4e-7,0,2827756.96,282775.7,2827756.96,282775.7,0,0,268619.62,26861.96,268619.62,26861.96,4e-7,0,52635.68,52635.68,4e-7,3403.68,340.37,3781689.71,99.97,165196.19,43.04,1687,1687,0,61,61,0,0,0,0,35,35,0,26,26,0,57.38,57.38,"∅",41953.07,6.5,41953.07,6.5,"∅",80793.06,14.03,80793.06,14.03,"∅",10331.52,3.64,10331.52,3.64,"∅",7.82,7.82,"∅",1069881.86,1069881.86,"∅",75.78,75.78,"∅",66385.14,66385.14,"∅",7.2,7.2,"∅",59,59,0,95,95,0,10,10,0,0.45,2.728,10.527,10.527,0,5,5,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,125,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,1.9,"Changed ""Mid momentum → mid EMA"": 81 => 125."
0,0,9605532.09,960553.21,9605532.09,960553.21,0,0,10292442.25,1029244.23,10292442.25,1029244.23,0,0,686910.16,68691.02,686910.16,68691.02,0,0,165865.63,165865.63,0,3403.07,340.31,12688302.35,99.99,507651.52,30.05,6257,6257,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",165612.62,8,165612.62,8,"∅",285901.17,15.05,285901.17,15.05,"∅",31223.19,3.53,31223.19,3.53,"∅",9.157,9.157,"∅",3893865.49,3893865.49,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",56,56,0,85,85,0,9,9,0,0.475,3.759,14.984,14.984,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,13,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,2,"Changed ""Volume MA length"": 10 => 13."
0,0,9605532.09,960553.21,9605532.09,960553.21,0,0,10292442.25,1029244.23,10292442.25,1029244.23,0,0,686910.16,68691.02,686910.16,68691.02,0,0,165865.63,165865.63,0,3403.1,340.31,12688302.35,99.99,507651.52,30.05,6257,6257,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",165612.62,8,165612.62,8,"∅",285901.17,15.05,285901.17,15.05,"∅",31223.19,3.53,31223.19,3.53,"∅",9.157,9.157,"∅",3893865.49,3893865.49,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",56,56,0,85,85,0,9,9,0,0.475,3.759,14.984,14.984,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.8,190,1,20,1,true,0.6,1.9,"Changed ""Reclaim bar body ≥ ATR × threshold → +1"": 1.6 => 1.8."
0,0,9605532.09,960553.21,9605532.09,960553.21,0,0,10292442.25,1029244.23,10292442.25,1029244.23,0,0,686910.16,68691.02,686910.16,68691.02,0,0,165865.63,165865.63,0,3402.99,340.3,12688302.35,99.99,507651.52,30.05,6257,6257,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",165612.62,8,165612.62,8,"∅",285901.17,15.05,285901.17,15.05,"∅",31223.19,3.53,31223.19,3.53,"∅",9.157,9.157,"∅",3893865.49,3893865.49,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",56,56,0,85,85,0,9,9,0,0.475,3.759,14.984,14.984,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,1.4,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,1.7,"Changed ""Upper wick/ATR penalty threshold (> scores −1)"": 0.7 => 1.4."
0,0,9605532.09,960553.21,9605532.09,960553.21,0,0,10292442.25,1029244.23,10292442.25,1029244.23,0,0,686910.16,68691.02,686910.16,68691.02,0,0,165865.63,165865.63,0,3403.11,340.31,12688302.35,99.99,507651.52,30.05,6257,6257,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",165612.62,8,165612.62,8,"∅",285901.17,15.05,285901.17,15.05,"∅",31223.19,3.53,31223.19,3.53,"∅",9.157,9.157,"∅",3893865.49,3893865.49,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",56,56,0,85,85,0,9,9,0,0.475,3.759,14.984,14.984,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,9,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.6,3.2,"Changed ""RSI mid threshold (≥ is mid)"": 15 => 9."
0,0,7646093.38,764609.34,7646093.38,764609.34,-1e-7,0,8292468.45,829246.85,8292468.45,829246.85,0,0,646375.07,64637.51,646375.07,64637.51,1e-7,0,135220.58,135220.58,1e-7,3402.87,340.29,10100073.12,99.99,404106.14,30.05,4981,4981,0,57,57,0,0,0,0,35,35,0,22,22,0,61.4,61.4,"∅",134141.99,8,134141.99,8,"∅",236927.67,15.25,236927.67,15.25,"∅",29380.69,3.53,29380.69,3.53,"∅",8.064,8.064,"∅",3099636.01,3099636.01,"∅",82.84,82.84,"∅",187428.25,187428.25,"∅",7.2,7.2,"∅",58,58,0,89,89,0,9,9,0,0.469,3.663,12.829,12.829,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,196,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,2.6,"Changed ""Strong momentum → long EMA"": 286 => 196."
0,0,9580265.22,958026.52,9580265.22,958026.52,1e-7,0,10256994.08,1025699.41,10256994.08,1025699.41,0,0,676728.86,67672.89,676728.86,67672.89,-1e-7,0,155654.46,155654.46,-1e-7,3402.21,340.22,12654927.28,99.99,506316.32,30.05,6240,6240,0,57,57,0,0,0,0,36,36,0,21,21,0,63.16,63.16,"∅",168074.83,8.14,168074.83,8.14,"∅",284916.5,15.05,284916.5,15.05,"∅",32225.18,3.7,32225.18,3.7,"∅",8.841,8.841,"∅",3883623.86,3883623.86,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",57,57,0,85,85,0,9,9,0,0.475,3.759,15.157,15.157,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,25,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,2.2,"Changed ""ATR length (breakout buffer)"": 13 => 25."
0,0,2816305.96,281630.6,2816305.96,281630.6,3e-7,0,3045871.65,304587.17,3045871.65,304587.17,0,0,229565.69,22956.57,229565.69,22956.57,-3e-7,0,49282.11,49282.11,-3e-7,1860.31,186.03,3720390.51,99.97,148878.83,30.81,1835,1835,0,57,57,0,0,0,0,35,35,0,22,22,0,61.4,61.4,"∅",49408.88,6.74,49408.88,6.74,"∅",87024.9,13.21,87024.9,13.21,"∅",10434.8,3.55,10434.8,3.55,"∅",8.34,8.34,"∅",1141953.42,1141953.42,"∅",56.34,56.34,"∅",65679.85,65679.85,"∅",7.2,7.2,"∅",54,54,0,82,82,0,9,9,0,0.474,3.052,13.268,13.268,0,3,3,0,48,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,2.3,"Changed ""Equal High/Low scan window (bars)"": 28 => 48."
0,0,9605532.09,960553.21,9605532.09,960553.21,0,0,10292442.25,1029244.23,10292442.25,1029244.23,0,0,686910.16,68691.02,686910.16,68691.02,0,0,165865.63,165865.63,0,3402.01,340.2,12688302.35,99.99,507651.52,30.05,6257,6257,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",165612.62,8,165612.62,8,"∅",285901.17,15.05,285901.17,15.05,"∅",31223.19,3.53,31223.19,3.53,"∅",9.157,9.157,"∅",3893865.49,3893865.49,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",56,56,0,85,85,0,9,9,0,0.475,3.759,14.984,14.984,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,10,1,true,0.5,1.7,"Changed ""Multi-sweep count lookback"": 20 => 10."
0,0,9605532.09,960553.21,9605532.09,960553.21,0,0,10292442.25,1029244.23,10292442.25,1029244.23,0,0,686910.16,68691.02,686910.16,68691.02,0,0,165865.63,165865.63,0,3402,340.2,12688302.35,99.99,507651.52,30.05,6257,6257,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",165612.62,8,165612.62,8,"∅",285901.17,15.05,285901.17,15.05,"∅",31223.19,3.53,31223.19,3.53,"∅",9.157,9.157,"∅",3893865.49,3893865.49,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",56,56,0,85,85,0,9,9,0,0.475,3.759,14.984,14.984,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,1,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,1.5,"Changed ""Headroom penalty weight (if too close)"": 2 => 1."
0,0,9605532.09,960553.21,9605532.09,960553.21,0,0,10292442.25,1029244.23,10292442.25,1029244.23,0,0,686910.16,68691.02,686910.16,68691.02,0,0,165865.63,165865.63,0,3402.52,340.25,12688302.35,99.99,507651.52,30.05,6257,6257,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",165612.62,8,165612.62,8,"∅",285901.17,15.05,285901.17,15.05,"∅",31223.19,3.53,31223.19,3.53,"∅",9.157,9.157,"∅",3893865.49,3893865.49,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",56,56,0,85,85,0,9,9,0,0.475,3.759,14.984,14.984,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,15,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.0075,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.5,1.7,"Changed ""EMA slope / ATR min (ε) for bonus"": 0.015 => 0.0075."
0,0,9605532.09,960553.21,9605532.09,960553.21,0,0,10292442.25,1029244.23,10292442.25,1029244.23,0,0,686910.16,68691.02,686910.16,68691.02,0,0,165865.63,165865.63,0,3402.43,340.24,12688302.35,99.99,507651.52,30.05,6257,6257,0,58,58,0,0,0,0,36,36,0,22,22,0,62.07,62.07,"∅",165612.62,8,165612.62,8,"∅",285901.17,15.05,285901.17,15.05,"∅",31223.19,3.53,31223.19,3.53,"∅",9.157,9.157,"∅",3893865.49,3893865.49,"∅",82.84,82.84,"∅",197870.35,197870.35,"∅",7.2,7.2,"∅",56,56,0,85,85,0,9,9,0,0.475,3.759,14.984,14.984,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,9,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.6,1.6,"Changed ""RSI mid threshold (≥ is mid)"": 15 => 9."
0,0,7508531.88,750853.19,7508531.88,750853.19,-4e-7,0,8209211.53,820921.15,8209211.53,820921.15,0,0,700679.65,70067.96,700679.65,70067.96,4e-7,0,135422.67,135422.67,4e-7,3402.31,340.23,9918367.65,99.99,396836.77,30.05,4891,4891,0,61,61,0,0,0,0,36,36,0,25,25,0,59.02,59.02,"∅",123090.69,7.52,123090.69,7.52,"∅",228033.65,15.14,228033.65,15.14,"∅",28027.19,3.46,28027.19,3.46,"∅",8.136,8.136,"∅",3043877.56,3043877.56,"∅",82.84,82.84,"∅",153997.22,153997.22,"∅",7.2,7.2,"∅",53,53,0,83,83,0,10,10,0,0.464,3.608,11.716,11.716,0,3,3,0,28,0,4,42,1.8,0.25,0.125,134,4,1,true,35,81,286,9,23,36,true,21,13,0.8,true,true,10,1.4,0.8,0.3,0.7,0.75,2,0.015,1,5,1,1,true,0,true,true,true,true,true,200,80,true,6,1.6,190,1,20,1,true,0.3,1.7,"Changed ""RSI mid threshold (≥ is mid)"": 15 => 23."
